Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Pedestrian_movement,Cause_of_accident,Hour
3,1,0,4,0,2,13,2,1,6,4,5,1,0,0,1,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,10,18
4,0,0,4,0,1,10,2,0,7,5,3,0,0,1,1,2,6,-0.78771675633529,-0.5442638586190858,2,0,1,2,2,5,12,20
0,1,1,4,0,3,0,2,1,5,4,5,5,0,1,3,2,5,-0.059060765005841856,-0.12678017685403475,2,0,1,0,1,5,10,13
0,0,1,3,0,3,1,2,1,6,2,5,5,0,0,2,2,2,-0.059060765005841856,0.16401991439210278,2,0,0,0,2,5,14,22
4,0,1,4,0,3,0,2,1,6,1,5,5,0,1,1,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,20
1,0,1,4,0,1,4,2,1,6,4,5,1,0,3,3,2,6,-0.059060765005841856,-0.37765715627421503,8,0,1,0,2,5,11,14
5,0,1,4,0,2,12,2,3,6,4,5,5,0,0,3,2,2,0.016838306729822533,-0.5442638586190858,2,2,1,3,1,5,1,11
4,0,1,4,0,0,4,2,1,1,4,5,0,2,0,3,2,1,1.0248306453172598,0.44864884805439376,2,0,1,0,2,5,0,14
1,0,1,4,0,2,0,2,3,6,2,5,5,1,0,3,2,6,0.04873683948617895,-0.3968225584992912,2,0,1,0,2,5,0,15
2,0,1,4,0,1,8,2,1,6,2,5,1,0,2,0,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,1,18
5,1,0,4,0,2,0,2,1,5,4,5,5,0,0,2,2,2,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,1,14
5,1,1,1,0,0,6,2,1,4,4,5,1,0,0,3,2,2,-0.059060765005841856,-0.5442638586190858,2,0,1,1,2,5,0,15
4,1,1,2,0,2,0,2,1,1,2,5,1,0,1,3,2,6,-0.059060765005841856,0.1100088144496445,2,0,1,1,1,5,2,7
5,1,1,4,0,1,0,2,1,6,4,5,1,0,0,3,2,6,-0.059060765005841856,-0.2736378065179561,2,1,1,2,2,1,0,5
4,1,1,3,0,3,0,2,0,6,2,5,1,0,0,0,2,6,-0.24556115076182694,-0.5442638586190858,2,0,1,0,2,5,1,18
0,0,1,2,0,0,2,0,1,7,0,5,1,0,0,3,2,2,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,10,8
4,0,0,4,0,2,5,2,2,6,1,5,0,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,13
4,0,1,4,0,1,1,0,1,1,4,5,0,1,0,3,2,1,1.3928202366148152,0.9626191247693694,2,0,1,0,2,5,0,12
0,1,1,4,0,3,0,2,1,6,1,5,5,0,0,1,2,4,-0.059060765005841856,-0.16501288809320747,2,0,0,0,2,5,15,22
3,0,1,4,0,1,0,2,3,7,2,5,0,0,0,3,2,6,-1.510941766626499,0.44864884805439376,2,0,1,0,2,5,1,8
5,0,1,4,0,2,13,2,1,6,0,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,11,11
6,0,1,3,0,3,0,0,1,1,2,5,1,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,1,0,4,1,5,9,8
0,1,1,4,0,1,0,2,1,6,3,5,0,0,0,1,2,6,1.3928202366148152,3.427386968074832,2,0,0,0,2,5,10,19
0,0,1,4,0,1,0,2,2,7,3,5,3,0,3,0,3,2,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,3,21
2,0,1,1,0,3,0,2,3,6,3,5,1,0,0,3,2,0,-1.510941766626499,-0.5442638586190858,1,0,0,0,2,5,2,15
0,0,1,4,0,2,0,2,1,6,5,5,5,0,3,0,3,1,-0.059060765005841856,-0.5442638586190858,2,1,1,1,2,5,3,22
5,0,0,4,0,3,0,2,1,6,4,5,0,0,0,3,2,6,-1.026810028605004,0.28310478698848063,2,1,1,0,2,5,1,10
6,0,1,4,0,1,0,2,1,4,4,5,1,0,0,3,2,5,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,10,12
4,0,1,4,0,2,0,2,0,6,3,5,3,0,0,0,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,1,18
2,1,1,3,0,2,7,2,0,7,4,5,0,0,0,0,2,2,-1.198923199596484,-0.3308805306629162,1,0,1,0,2,5,0,0
4,2,1,0,0,3,0,2,1,6,2,5,5,0,3,3,2,6,-0.2824773960122886,-0.5442638586190858,2,1,0,0,2,4,13,11
0,2,1,3,0,3,10,1,1,8,2,5,5,0,0,3,2,5,1.0091142025478936,0.18623987898113048,2,0,1,0,2,5,10,16
1,2,1,1,0,1,0,1,1,1,4,5,4,2,0,3,2,6,1.0854326682415578,2.224257981850493,2,0,1,0,2,5,10,15
0,0,0,4,0,3,5,2,2,6,4,5,1,0,0,3,2,4,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,10,9
2,2,1,4,0,1,0,2,0,5,2,5,0,0,0,3,2,5,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,18
5,0,1,4,0,2,5,2,1,6,0,5,5,1,0,0,2,6,-1.476199105106305,-0.5442638586190858,2,0,1,0,2,4,1,5
5,2,1,1,0,1,5,2,1,8,4,5,0,0,3,3,2,6,2.8447012382354724,4.420299674748312,2,0,1,0,2,5,1,11
3,0,1,0,0,1,2,2,0,7,2,5,5,0,3,0,3,6,-1.510941766626499,-0.09136935699646437,2,0,1,0,2,5,9,2
5,1,1,0,0,3,0,2,1,6,2,5,5,0,0,3,2,6,-0.059060765005841856,-0.5144563950471366,2,0,1,0,2,5,9,14
0,1,1,4,0,1,8,2,1,6,4,5,1,0,1,3,2,6,-0.9342146631285781,-0.1498515970722582,2,0,1,3,2,5,10,12
4,1,0,2,0,1,14,2,1,6,3,5,1,0,3,2,3,6,-0.059060765005841856,0.02300704428133038,2,0,0,0,2,5,10,2
1,1,0,4,0,0,14,2,1,7,2,5,5,0,0,3,2,2,-0.059060765005841856,-0.5442638586190858,2,1,0,4,2,5,2,12
0,0,0,4,0,1,0,2,1,5,3,5,5,0,1,1,2,1,-0.059060765005841856,-0.5442638586190858,2,0,1,1,1,5,3,19
2,0,1,2,0,3,0,1,2,6,3,5,0,0,0,3,2,1,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,2,15
5,1,1,3,0,1,10,1,3,9,3,5,0,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,0,7
0,0,1,4,0,1,0,2,1,8,4,5,1,0,2,0,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,2,6
5,1,1,4,0,3,0,2,1,6,2,5,0,0,0,1,2,6,-0.059060765005841856,-0.5442638586190858,2,2,1,1,2,5,1,19
5,0,0,4,0,2,6,2,1,6,2,5,1,0,0,3,2,6,-0.6753123707144006,-0.5442638586190858,2,1,0,0,2,5,0,5
0,1,1,4,0,0,2,2,0,5,4,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,0,12
1,0,1,1,0,1,12,2,1,6,2,5,5,0,0,3,2,6,0.14546518937647912,-0.5442638586190858,2,0,0,0,2,5,11,16
3,1,1,2,0,1,13,2,1,7,1,5,0,0,2,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,2,13
4,2,1,4,1,2,8,2,1,6,2,5,0,0,2,3,2,6,-1.510941766626499,-0.32571401152931867,5,0,1,0,2,5,9,11
3,1,1,1,1,2,9,2,1,1,3,4,0,0,0,3,2,6,-0.059060765005841856,0.24890165276779566,2,0,1,0,2,5,9,16
4,0,1,4,0,3,8,2,1,5,2,5,5,0,0,3,2,5,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,1,12
2,0,1,2,0,2,9,2,1,6,2,5,1,0,0,3,2,6,2.630790025028174,1.7341408521446464,2,0,1,0,2,5,9,20
3,0,1,4,0,2,0,2,1,6,4,5,5,0,0,3,2,1,-0.3859032328678351,-0.5442638586190858,2,0,0,0,2,5,0,13
5,0,1,2,0,1,7,2,1,7,0,5,5,0,0,3,2,6,0.8226155856033405,-0.5442638586190858,8,0,1,0,2,5,10,17
4,0,1,4,0,3,0,0,1,1,2,5,3,0,0,3,2,2,-0.07178128769603687,0.4399495341295443,2,0,0,0,2,5,0,12
0,1,1,2,0,0,0,2,1,8,4,5,5,0,0,2,2,6,-1.510941766626499,1.370730627092343,2,1,0,0,2,5,1,12
6,1,1,3,0,0,7,1,1,5,3,5,5,0,3,3,2,6,-0.059060765005841856,-0.5442638586190858,2,1,0,0,2,5,2,16
1,0,1,1,0,1,1,2,3,6,4,5,0,0,1,3,2,3,0.65957961112582,-0.05279991619319735,2,0,0,0,2,5,6,7
4,1,1,4,0,2,7,2,1,6,2,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,10,8
0,1,1,4,0,1,8,2,1,6,4,5,1,0,2,3,2,6,-1.3195687895290151,-0.5442638586190858,2,0,1,3,2,5,10,11
1,0,1,4,0,1,0,2,1,6,2,5,1,0,0,2,2,1,-1.3462833559180658,-0.431657227586262,2,0,1,0,2,5,9,16
3,2,1,2,0,3,0,2,1,6,2,5,0,0,0,0,2,4,-0.059060765005841856,1.9413536321241158,2,0,0,0,2,5,10,0
0,0,1,4,0,0,11,2,0,6,2,5,5,0,0,3,2,6,0.16491101801793295,-0.5442638586190858,2,0,1,0,2,5,1,17
3,1,1,2,0,1,8,2,1,6,0,5,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,1,0,1,0,2,5,3,19
0,0,1,4,0,2,5,2,1,6,2,5,5,0,1,2,2,6,-0.059060765005841856,-0.17688726329439247,2,0,1,4,2,5,15,17
1,2,1,1,0,2,0,2,1,6,4,5,1,0,0,3,2,6,-0.43541755111284464,-0.5442638586190858,2,0,1,0,2,5,1,11
5,0,1,4,0,1,5,1,1,5,4,5,5,0,0,3,2,1,-1.1976072322473914,-0.3299805666155714,2,0,0,0,2,5,11,12
0,0,0,4,0,1,1,2,1,7,2,6,0,0,0,2,2,6,1.3928202366148152,3.427386968074832,2,0,1,0,2,5,12,19
0,0,1,3,0,1,0,0,1,8,3,5,0,0,0,0,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,1,2,5,3,0
0,1,1,4,0,3,5,2,1,6,5,6,0,0,0,3,2,1,-1.2140258025294326,-0.5442638586190858,2,0,1,0,2,5,10,9
0,0,1,1,0,0,6,0,2,6,4,5,5,0,3,0,3,6,-0.5497529569832209,1.1059868678658298,4,0,1,0,2,5,10,20
3,2,1,4,0,1,0,2,2,7,1,5,0,0,3,0,2,6,-0.059060765005841856,0.9151643506222128,2,0,1,0,2,5,11,17
5,0,1,4,0,3,13,2,1,6,2,5,1,0,2,3,2,6,-1.030669706903421,-0.5442638586190858,2,2,1,0,2,5,1,8
4,1,1,4,0,1,5,2,1,6,1,4,5,0,0,3,2,5,0.2967369026452411,-0.5442638586190858,2,0,1,0,2,5,11,8
5,1,1,4,0,1,0,2,1,6,3,5,0,0,0,2,2,6,-0.059060765005841856,-0.5442638586190858,2,2,1,1,2,5,1,19
5,1,1,4,0,1,0,2,2,2,5,5,1,0,0,3,2,5,-1.31024522600849,-0.5442638586190858,2,0,1,0,2,5,10,10
3,0,1,4,0,4,0,2,0,6,2,5,5,0,0,0,2,1,-0.059060765005841856,-0.5442638586190858,2,0,1,0,1,5,0,17
4,0,1,4,0,2,14,2,1,8,1,5,0,0,0,2,2,6,1.334496529714742,-0.5243206437079669,8,0,1,0,1,5,9,18
2,0,0,4,0,2,0,2,1,6,3,5,1,0,0,0,2,6,-1.510941766626499,-0.09570280841287232,2,1,1,2,1,5,9,0
5,0,0,4,0,1,0,2,1,3,4,3,5,0,1,1,2,2,-0.059060765005841856,-0.5442638586190858,3,0,1,1,2,5,1,16
1,0,1,4,0,0,0,2,1,6,3,5,1,0,0,1,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,1,22
3,1,1,4,0,1,0,2,1,5,0,5,1,0,0,3,2,2,-0.16217998542422032,0.37812765234938717,2,0,1,2,2,5,0,12
3,3,1,4,0,0,0,2,1,6,0,3,0,0,0,3,2,2,-0.8026029912427497,-0.5442638586190858,2,0,0,0,2,5,9,15
3,2,1,2,1,1,13,2,1,6,4,5,1,0,0,1,2,6,-1.07851981378605,2.138749438815636,2,0,0,0,2,5,0,22
3,0,1,2,0,2,7,0,0,2,1,5,1,0,0,0,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,1,1,5,9,20
4,1,1,2,0,3,0,2,1,4,4,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,3,0,1,0,2,5,10,8
5,1,1,2,1,2,5,2,3,6,1,5,5,0,0,3,2,6,-1.0914396014764034,0.1617596127867531,2,0,1,0,2,5,2,15
0,2,1,2,0,1,0,2,1,6,4,5,0,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,15
5,1,1,3,0,3,0,2,1,6,2,5,1,0,0,1,2,6,-0.059060765005841856,-0.5442638586190858,2,2,0,1,1,5,0,19
4,1,1,1,0,1,0,1,1,6,2,6,5,1,0,2,2,6,-0.059060765005841856,-0.16874789755499253,2,1,0,0,1,5,10,20
3,0,1,4,0,4,3,2,1,6,2,5,1,0,0,3,2,6,-0.6740694972422906,-0.5442638586190858,7,0,0,0,1,5,10,16
3,0,1,4,0,2,7,2,2,6,1,5,1,0,2,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,2,13
1,0,1,4,0,2,11,2,0,6,2,6,1,0,0,3,2,6,-0.5299256121527849,-0.5442638586190858,2,0,1,0,2,3,9,6
3,0,1,4,0,1,0,2,0,6,2,5,3,0,3,2,2,6,-0.4711560796119936,0.1668250114064086,2,0,0,0,2,5,12,12
4,0,1,4,0,2,7,2,1,6,2,6,5,0,0,3,2,6,-0.059060765005841856,1.172643361313415,2,1,0,0,2,5,10,7
0,0,1,4,1,0,0,2,1,5,4,5,1,0,0,3,2,5,-0.4819846224644053,0.1594195850795152,8,1,0,0,2,1,11,15
0,0,1,4,0,2,0,0,3,5,2,5,1,0,3,3,2,1,-0.059060765005841856,-0.5442638586190858,1,0,1,0,1,5,10,9
3,1,1,4,0,3,0,2,1,6,2,5,5,0,0,3,2,6,0.2150100009377669,-0.5442638586190858,1,0,0,1,2,5,0,19
2,0,1,4,0,0,0,2,2,7,3,5,5,0,0,0,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,4,12
0,1,1,3,0,4,11,2,1,8,1,5,5,0,0,3,2,5,0.9825238275820953,0.16805524735547905,2,0,0,0,2,5,10,17
2,1,1,1,0,2,6,2,0,6,3,5,1,0,0,0,2,1,1.3928202366148152,1.4415615547278733,1,0,1,0,1,4,0,0
1,0,0,2,0,2,10,2,2,7,4,5,1,0,0,0,2,2,0.5459139076440684,-0.020232126005465534,2,0,1,0,2,5,2,3
3,0,1,2,0,3,14,2,2,6,1,3,0,0,0,3,2,2,-0.7268836420626573,-0.08755299891585855,2,0,1,0,2,5,0,9
4,0,1,4,0,0,0,1,1,7,4,5,1,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,2,2,5,3,12
3,0,1,4,0,2,6,2,2,6,2,2,5,0,2,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,10,11
2,0,1,2,0,2,0,2,1,5,4,5,3,0,0,0,2,6,-0.059060765005841856,-0.5442638586190858,2,2,0,2,1,1,10,22
3,0,1,4,0,2,5,2,1,6,2,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,1,2,5,12,9
2,0,1,4,0,2,7,2,1,6,2,5,0,1,0,2,2,2,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,11,16
6,0,0,4,0,0,5,2,1,7,1,5,0,0,3,0,2,0,-0.1494192189592014,-0.5442638586190858,2,0,0,1,2,5,14,17
5,1,1,3,0,1,0,2,0,6,2,5,0,0,0,3,2,6,-1.3108042656426722,-0.5442638586190858,2,0,1,0,1,5,11,7
2,2,1,1,0,2,0,2,1,6,2,5,0,0,0,2,2,5,-1.349972497756523,-0.5442638586190858,2,0,1,0,2,5,7,7
4,0,1,4,0,1,9,1,1,9,5,3,5,0,0,1,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,1,5
6,0,1,3,0,3,0,2,1,9,0,5,5,0,3,3,2,6,0.4382893083625786,-0.5442638586190858,2,0,1,1,1,5,9,16
3,3,1,4,0,2,5,2,1,6,2,5,1,0,3,3,2,2,-1.510941766626499,2.434474261401353,5,0,1,0,2,5,12,18
5,1,1,4,0,2,10,2,0,9,4,5,5,0,0,3,2,6,-1.510941766626499,-0.15409805096210705,2,0,1,0,2,5,2,14
0,0,1,4,0,0,0,2,1,7,4,5,1,0,0,2,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,1,22
3,0,0,1,0,2,5,2,1,4,4,5,5,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,0,2,5,15,19
4,0,1,4,0,2,6,2,1,7,4,5,1,0,3,0,2,6,0.5201197343268991,-0.5442638586190858,2,0,1,0,2,5,10,22
1,0,0,3,0,2,0,2,1,5,2,5,1,0,0,0,2,1,-1.0896127430667966,-0.5442638586190858,3,0,1,0,2,5,9,22
2,1,1,4,0,0,4,1,1,8,4,5,5,0,0,2,2,6,-1.439207249083132,2.532589897457469,2,0,0,0,1,5,0,16
4,2,1,4,0,3,4,1,0,6,2,5,5,0,2,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,3,16
2,0,1,1,0,1,0,2,0,6,2,5,3,0,3,0,3,6,-1.1423541570311626,0.1965790705167756,2,0,1,0,2,5,9,1
6,0,1,4,0,3,3,2,1,6,4,5,5,0,0,3,2,5,-0.7547795117559793,-0.5442638586190858,2,0,0,1,2,5,0,16
2,0,1,4,0,3,3,0,2,6,2,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,10,12
5,0,1,4,0,1,0,2,1,6,1,5,1,0,0,3,2,2,-1.1866014814348786,-0.3224539512689777,2,0,0,3,2,5,0,12
2,0,1,4,0,2,0,2,1,6,3,5,5,0,0,1,2,1,-0.8608218022618894,-0.5442638586190858,2,0,0,0,2,5,0,17
4,0,1,4,0,1,0,1,1,9,3,5,2,0,0,3,2,2,0.43316490384493134,-0.5442638586190858,2,1,0,0,2,3,0,15
4,0,1,4,0,2,0,2,0,6,2,5,1,0,0,3,2,6,-0.059060765005841856,-0.22365128462964323,2,1,0,1,2,5,9,13
0,0,1,2,0,0,9,2,1,7,3,5,5,0,0,3,2,6,0.6940677293814201,-0.06640083645849665,2,0,0,0,2,5,12,17
2,1,1,4,0,1,7,2,1,6,0,5,1,0,0,2,2,6,0.2817080499321518,3.047453141726293,2,1,1,0,1,5,10,21
4,0,1,2,0,1,13,2,2,6,3,5,2,1,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,10,8
0,1,1,1,0,2,0,2,1,7,2,5,1,0,0,0,2,6,-1.510941766626499,-0.34729724314921195,2,0,1,0,2,5,0,20
1,1,1,0,0,1,5,2,1,6,2,5,5,0,0,3,2,6,-1.4552483261875673,-0.3538256456097182,2,0,1,0,2,5,0,15
1,1,1,4,0,1,0,2,1,6,2,6,0,0,0,1,2,5,0.6502302322812863,2.919544348515491,2,0,0,1,2,5,10,20
0,1,1,3,0,0,0,2,1,5,4,5,5,0,3,2,2,6,-0.059060765005841856,0.44864884805439376,2,0,1,0,2,5,10,17
2,0,1,4,0,2,5,2,1,5,3,5,1,0,1,3,2,6,-0.6558523760993716,-0.5442638586190858,8,0,1,0,1,5,11,14
0,0,1,4,0,0,5,2,1,6,0,5,0,0,0,3,2,6,1.3928202366148152,3.427386968074832,3,0,0,0,2,5,10,19
3,2,1,4,0,3,5,2,1,6,2,5,1,0,1,3,2,6,-1.510941766626499,1.221638444445948,2,0,0,0,2,5,11,16
0,1,1,4,0,0,5,2,1,6,3,5,1,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,1,2,5,9,13
2,0,1,4,0,3,5,2,1,8,4,5,5,0,1,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,1,17
0,1,1,4,0,1,0,2,1,5,3,6,0,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,1,2,5,4,11
4,3,1,2,0,2,0,2,1,6,1,5,1,0,0,2,2,4,-1.510941766626499,2.434474261401353,2,0,0,0,1,5,11,23
1,1,1,4,0,0,0,2,1,6,1,5,4,0,0,3,2,5,-1.510941766626499,-0.5442638586190858,8,0,1,0,2,5,11,14
6,2,1,2,0,0,7,2,1,6,2,5,5,0,3,3,2,6,-0.059060765005841856,-0.5442638586190858,2,1,0,0,2,5,1,15
3,1,1,4,0,3,0,2,0,6,3,0,0,0,0,3,2,0,-0.059060765005841856,-0.5442638586190858,2,0,1,3,2,5,9,7
3,0,1,4,0,2,7,2,2,6,2,2,5,0,2,3,2,6,-0.24219491675314653,-0.41902203363977,3,0,0,0,2,5,9,12
2,3,1,3,0,0,0,2,1,6,0,5,0,0,0,3,2,2,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,9,15
3,0,1,4,0,3,0,0,1,8,3,5,5,0,3,3,2,6,-0.6326263356071805,-0.5442638586190858,2,0,1,1,2,5,0,13
3,1,1,3,0,1,0,2,1,6,2,5,5,0,0,3,2,6,-1.0165618511546286,0.786745496091142,2,0,1,0,2,5,9,13
3,0,1,1,0,3,0,2,0,6,1,5,1,0,0,3,2,6,-1.510941766626499,0.04970280731942178,2,0,1,0,2,5,3,16
4,1,1,1,0,2,0,1,1,6,2,5,5,0,0,2,2,6,-0.059060765005841856,0.44864884805439376,2,0,1,0,2,5,10,20
0,1,1,2,0,2,0,2,1,6,4,5,1,0,0,3,2,1,-0.5847426084512182,-0.5442638586190858,2,0,1,0,2,5,1,15
5,1,1,2,1,2,5,1,3,5,2,5,5,0,0,3,2,6,-1.1758038855861783,0.21945467842126654,2,0,1,0,2,5,3,15
3,3,1,4,0,2,7,1,2,7,2,5,1,0,1,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,13
0,0,0,4,0,2,0,2,1,6,1,5,5,0,3,0,2,6,-0.11711875553509632,-0.5442638586190858,2,0,0,0,2,5,10,17
0,0,1,4,0,2,7,1,1,6,4,5,1,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,1,5,1,11
4,0,1,3,0,2,0,2,1,6,4,5,5,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,0,7
2,0,1,4,0,2,9,2,1,6,3,5,5,0,2,0,2,6,-1.510941766626499,0.6196227241977564,2,0,0,2,2,5,2,2
0,2,1,3,0,0,0,0,2,8,4,5,5,0,0,0,2,2,-1.1175354329800866,-0.5442638586190858,2,0,1,0,2,5,11,20
3,0,1,4,0,3,13,2,3,6,4,3,0,0,0,1,2,1,-1.510941766626499,0.16504656786463084,2,1,1,2,1,5,0,21
5,0,1,4,0,0,0,2,1,8,4,5,2,0,0,3,2,6,-1.1176138122305574,-0.5442638586190858,2,0,1,0,2,5,3,12
6,0,1,4,0,1,2,2,1,5,3,5,5,0,0,3,2,5,-0.059060765005841856,-0.4006967854911613,2,0,0,0,2,5,1,13
5,0,0,4,0,0,5,2,1,6,1,5,5,0,3,0,3,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,0,17
0,0,1,4,0,2,0,1,1,6,4,5,5,0,2,0,2,6,-0.059060765005841856,1.3660009086911507,2,0,1,0,2,5,4,21
2,1,1,4,0,2,0,0,1,5,4,5,5,0,0,0,2,6,-0.4567525617347792,0.1766752924591401,1,0,1,0,2,5,8,20
5,0,1,0,0,2,0,2,0,6,2,5,1,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,0,1,5,2,17
4,2,1,3,0,1,0,2,1,2,2,5,5,0,0,3,2,2,-0.059060765005841856,-0.5442638586190858,2,0,1,0,2,5,10,12
3,0,1,1,0,3,4,2,2,7,4,5,0,0,0,3,2,1,-0.059060765005841856,-0.5442638586190858,2,1,1,3,2,5,10,8
2,0,1,1,0,0,0,2,1,6,3,5,1,0,0,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,0,2,1,5,0,17
5,0,1,4,0,2,5,2,1,6,2,5,5,0,0,3,2,2,-0.059060765005841856,-0.5442638586190858,2,0,0,0,2,5,3,15
0,0,0,1,0,2,0,2,2,7,3,5,0,0,0,0,2,6,-0.2642906324481835,1.7274889360500834,2,0,0,0,2,5,3,20
1,0,1,4,0,1,8,0,1,6,1,5,0,0,1,0,3,6,-0.6512611411473095,0.8536429747846979,2,0,1,0,2,5,1,22
5,0,1,1,0,3,7,2,1,6,3,5,5,2,0,3,2,1,-0.059060765005841856,0.3355111421575731,2,0,1,0,2,5,12,17
2,0,1,4,0,3,6,2,1,6,1,5,5,0,0,3,2,2,-0.059060765005841856,0.12708591479623466,3,0,1,0,2,5,3,14
3,0,1,4,0,1,9,2,1,6,4,5,2,0,3,0,2,4,-0.059060765005841856,-0.5442638586190858,2,0,0,1,2,5,10,22
4,1,0,4,0,0,9,2,1,6,2,4,1,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,2,0,1,0,1,5,12,9
4,1,1,4,0,3,0,2,1,6,4,5,5,0,0,3,2,6,-0.059060765005841856,-0.5442638586190858,6,0,1,0,2,5,9,15
4,1,1,4,0,0,8,2,1,6,2,5,5,0,0,2,2,6,-0.05913746342521748,-0.5442638586190858,2,0,1,0,2,5,4,18
2,0,1,4,0,2,0,2,1,6,4,5,0,0,3,0,2,6,-1.4440402571616033,0.40289622868050445,3,0,1,1,2,5,0,3
3,1,1,4,0,3,7,1,0,6,1,5,5,0,0,3,2,5,-0.059060765005841856,-0.17531490665917082,2,0,0,0,2,5,14,12
2,0,0,2,0,4,7,2,1,6,1,5,4,0,0,0,2,1,-0.19846791553570653,-0.5442638586190858,2,0,1,0,2,5,3,23
2,0,1,4,0,2,0,2,2,4,4,4,5,0,0,0,2,6,-1.510941766626499,-0.5442638586190858,0,0,1,0,2,5,10,20
5,0,1,1,1,3,0,2,1,5,3,4,5,0,0,3,2,2,0.03696839281715514,-0.412918974421036,5,0,1,0,2,5,0,8
1,1,1,1,0,2,3,2,1,6,2,5,0,0,0,0,2,4,0.21710365648221153,2.623337648221992,1,0,0,1,2,5,10,20
3,0,1,4,0,1,12,2,1,5,5,5,1,0,0,3,2,6,1.1564818028490216,0.44864884805439376,2,0,0,0,2,5,9,19
0,1,0,4,1,0,0,2,1,4,2,5,5,0,3,2,2,6,-1.3754995850577958,-0.5442638586190858,2,0,0,0,2,5,10,19
1,0,1,4,0,2,0,2,1,7,5,4,1,0,3,3,2,6,-1.510941766626499,-0.5442638586190858,2,0,1,0,2,5,10,15
4,0,0,4,0,1,8,2,1,6,2,5,1,0,0,0,2,6,-1.394549373045074,-0.5442638586190858,7,0,0,0,2,5,3,1
2,0,1,4,0,1,6,1,1,6,2,5,0,0,0,0,2,2,-0.525771772921266,-0.5442638586190858,2,0,1,0,2,5,10,18
